book_id,genres,image_url,isbn,page_num,pub_year,rating,title,writer
145,0,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1303511210M/617526.JPG,385538898,142,2007,4,"THE SIX SACRED STONES (JACK WEST JR, #2)",MATTHEW REILLY
146,0,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1446012746M/45106.JPG,525426361,127,2006,3,"FOREST MAGE (SOLDIER SON, #2)",ROBIN HOBB
147,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1366229038M/13563669.JPG,26781,171,2012,4,"THE THIRD WHEEL (DIARY OF A WIMPY KID, #7)",JEFF KINNEY
148,1,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1352943797M/13170596.JPG,515132187,119,2013,4,"FRAGMENTS (PARTIALS SEQUENCE, #2)",DAN WELLS
149,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1260468195M/7159515.JPG,312595670,171,2010,4,STILL MISSING,CHEVY STEVENS
150,9,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1276963692M/6202661.JPG,61783196,138,2009,4,"I HEART NEW YORK (I HEART, #1)",LINDSEY KELK
151,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1328051913M/1474628.JPG,451458222,144,2008,4,THE MONSTERS OF TEMPLETON,LAUREN GROFF
152,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327877480M/6604712.JPG,316069906,107,2009,4,EATING ANIMALS,JONATHAN SAFRAN FOER
153,9,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327942676M/23919.JPG,385074077,134,1849,4,THE COMPLETE STORIES AND POEMS,EDGAR ALLAN POE
154,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1422755729M/2897258.JPG,553582755,133,2008,4,THE HERETIC QUEEN,MICHELLE MORAN
155,4,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327170212M/9429531.JPG,177208,120,2011,4,THE DRY GRASS OF AUGUST,ANNA JEAN MAYHEW
156,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327251503M/3272165.JPG,45214,150,2008,4,BAD SCIENCE,BEN GOLDACRE
157,1,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1343828971M/13516846.JPG,553214829,141,2012,4,DODGER,TERRY PRATCHETT
158,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1389532018M/18668066.JPG,425189031,152,2014,4,THE COLLECTOR,NORA ROBERTS
159,2,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1407223058M/22874559.JPG,312372132,108,2014,3,HALF GIRLFRIEND,CHETAN BHAGAT
160,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1437668043M/10739.JPG,684804484,154,1961,4,THE MOVIEGOER,WALKER PERCY
161,4,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1479545528M/23453099.JPG,179962,128,2015,3,EILEEN,OTTESSA MOSHFEGH
162,8,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320508235M/824734.JPG,61230839,156,2002,4,"DINOSAURS BEFORE DARK (MAGIC TREE HOUSE, #1)","MARY POPE OSBORNE, SALVATORE MURDOCCA"
163,4,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1405909800M/10600242.JPG,91940737,156,2011,4,HOW TO BE A WOMAN,CAITLIN MORAN
164,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1366758096M/61535.JPG,199291152,204,1976,4,THE SELFISH GENE,RICHARD DAWKINS
165,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1368314069M/764073.JPG,451461525,139,2002,4,WHEN THE EMPEROR WAS DIVINE,JULIE OTSUKA
166,1,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1392738015M/18599754.JPG,312591829,122,2014,4,SAY WHAT YOU WILL,CAMMIE MCGOVERN
167,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1470841890M/9539.JPG,812513738,183,1992,4,"THE SHADOW RISING (WHEEL OF TIME, #4)",ROBERT JORDAN
168,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1326225354M/6065215.JPG,61558230,204,2009,4,"THE STRAIN (THE STRAIN TRILOGY, #1)","GUILLERMO DEL TORO, CHUCK HOGAN"
169,0,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1334279051M/284440.JPG,810959259,177,2007,4,"SKULDUGGERY PLEASANT (SKULDUGGERY PLEASANT, #1)","DEREK LANDY, TOM PERCIVAL"
170,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1328217465M/440960.JPG,130410,114,2005,4,BATMAN AND SON,"GRANT MORRISON, ANDY KUBERT, JOHN VAN FLEET, JESSE DELPERDANG"
171,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1341521219M/15559.JPG,307730697,135,2002,4,"MORGAWR (THE VOYAGE OF THE JERLE SHANNARA, #3)",TERRY BROOKS
172,4,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1344267582M/4701550.JPG,52155,124,2009,4,PASSION UNLEASHED (DEMONICA #3),LARISSA IONE
173,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1413215930M/656.JPG,192833987,1117,1869,4,WAR AND PEACE,"LEO TOLSTOY, HENRY GIFFORD, AYLMER MAUDE, LOUISE MAUDE"
174,0,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1440005972M/15451058.JPG,158134,121,2015,4,MY LIFE ON THE ROAD,GLORIA STEINEM
175,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1403192382M/6138.JPG,375757856,360,1868,4,THE MOONSTONE,"WILKIE COLLINS, CAROLYN G. HEILBRUN"
176,9,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1395618385M/54270.JPG,765376474,673,1925,3,MEIN KAMPF,ADOLF HITLER
177,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1370147602M/11983940.JPG,842382895,111,2012,4,"SCARLET (SCARLET, #1)",A.C. GAUGHEN
178,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1411481144M/342994.JPG,158270,216,1845,4,THE LITTLE MATCH GIRL,"HANS CHRISTIAN ANDERSEN, RACHEL ISADORA"
179,8,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1382946716M/3860977.JPG,618620117,137,2009,4,HOW WE DECIDE,JONAH LEHRER
180,8,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1294192311M/41424.JPG,64404773,139,1978,4,BEAUTY: A RETELLING OF THE STORY OF BEAUTY AND THE BEAST,ROBIN MCKINLEY
181,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1341575498M/93801.JPG,590554115,149,2003,4,"THE CONFESSOR (GABRIEL ALLON, #3)",DANIEL SILVA
182,1,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1281991654M/8369681.JPG,133023,110,2011,4,PROM AND PREJUDICE,ELIZABETH EULBERG
183,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1331939776M/29923.JPG,679800034,119,1991,4,"THE LAST FULL MEASURE (THE CIVIL WAR TRILOGY, #3)",JEFF SHAARA
184,4,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1403192556M/77395.JPG,446608378,373,1919,4,"RAINBOW VALLEY (ANNE OF GREEN GABLES, #7)",L.M. MONTGOMERY
185,4,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1413393638M/75024.JPG,316081051,168,2006,4,"THE TEMPLAR LEGACY (COTTON MALONE, #1)",STEVE BERRY
186,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320398140M/85301.JPG,676979343,169,2008,4,UNACCUSTOMED EARTH,JHUMPA LAHIRI
187,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1392049150M/21681.JPG,32745,160,1996,4,"DARKNESS, TAKE MY HAND (KENZIE & GENNARO, #2)",DENNIS LEHANE
188,2,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1354898395M/1963638.JPG,446583146,140,2007,4,THE UNTETHERED SOUL: THE JOURNEY BEYOND YOURSELF,MICHAEL A. SINGER
189,1,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1371429330M/16169737.JPG,312984820,134,2013,4,"THE HEIST (FOX AND O'HARE, #1)","JANET EVANOVICH, LEE GOLDBERG"
190,8,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1344432724M/9804.JPG,375703845,210,1957,4,THE BARON IN THE TREES,"ITALO CALVINO, ARCHIBALD COLQUHOUN"
191,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1361121815M/37186.JPG,763625892,159,2000,4,THE MIRACULOUS JOURNEY OF EDWARD TULANE,"KATE DICAMILLO, BAGRAM IBATOULLINE"
192,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1328750860M/97408.JPG,56760,112,2004,4,PERFECT,NATASHA FRIEND
193,8,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1361513650M/16704759.JPG,743496973,110,2013,4,"KNIGHT & STAY (KNIGHT, #2)",KITTY FRENCH
194,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1309286873M/37303.JPG,785123288,127,1992,4,SILENT PREY (LUCAS DAVENPORT #4),JOHN SANDFORD
195,2,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1319850978M/6527740.JPG,1207,163,2010,4,"LAST SACRIFICE (VAMPIRE ACADEMY, #6)",RICHELLE MEAD
196,4,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1389188190M/9297774.JPG,770429459,121,2011,4,"EVE (EVE, #1)",ANNA CAREY
197,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1350800166M/16079228.JPG,141311290,111,2012,4,"BEAUTIFULLY DAMAGED (BEAUTIFULLY DAMAGED, #1)",L.A. FIORE
198,9,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1376867667M/18341046.JPG,679800034,116,2013,4,"UNTIL NOVEMBER (UNTIL, #1)",AURORA ROSE REYNOLDS
199,8,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1438037020M/2866718.JPG,312379838,167,2008,4,"UNTAMED (HOUSE OF NIGHT, #4)","P.C. CAST, KRISTIN CAST"
200,1,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1330581469M/8563789.JPG,545298415,122,2011,4,WHERE THINGS COME BACK,JOHN COREY WHALEY
201,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1453274893M/112322.JPG,182376,142,1991,4,SAINT MAYBE,ANNE TYLER
202,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1455564888M/29103028.JPG,761147489,109,2016,4,"THE QUEEN'S POISONER (KINGFOUNTAIN, #1)",JEFF WHEELER
203,0,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1316244142M/192892.JPG,671721720,161,1927,4,"UNNATURAL DEATH (LORD PETER WIMSEY, #3)",DOROTHY L. SAYERS
204,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1349066255M/72623.JPG,689873794,142,1994,4,DREAM MAN,LINDA HOWARD
205,2,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1347824309M/28691.JPG,96560,112,1993,4,"TO GREEN ANGEL TOWER (MEMORY, SORROW, AND THORN, #3)",TAD WILLIAMS
206,2,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1334590418M/13083008.JPG,99690608,167,2012,4,"LIVE BY NIGHT (COUGHLIN, #2)",DENNIS LEHANE
207,0,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1380034020M/17888952.JPG,62294377,151,2013,4,THE FIRST PHONE CALL FROM HEAVEN,MITCH ALBOM
208,0,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1309202073M/13659.JPG,719569516,158,2001,4,"TALES FROM EARTHSEA (EARTHSEA CYCLE, #5)",URSULA K. LE GUIN
209,2,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1417900846M/29579.JPG,553803719,269,1951,4,FOUNDATION (FOUNDATION #1),ISAAC ASIMOV
210,1,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1365854331M/537070.JPG,679800034,145,2007,4,"GREGOR AND THE CODE OF CLAW (UNDERLAND CHRONICLES, #5)",SUZANNE COLLINS
211,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1334392783M/1990.JPG,182138,411,1844,4,MARTIN CHUZZLEWIT,"CHARLES DICKENS, PATRICIA INGHAM, HABLOT KNIGHT BROWNE"
212,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320401814M/176839.JPG,60093366,137,1994,4,ONE TRUE THING,ANNA QUINDLEN
213,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1375494413M/224500.JPG,156904365,191,2001,4,"POINT BLANK (ALEX RIDER, #2)",ANTHONY HOROWITZ
214,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1336020650M/5061675.JPG,553499114,110,1996,5,"A GAME OF THRONES / A CLASH OF KINGS (A SONG OF ICE AND FIRE, #1-2)",GEORGE R.R. MARTIN
215,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1264059645M/1335019.JPG,63381,144,1930,4,NECRONOMICON: THE BEST WEIRD TALES,"H.P. LOVECRAFT, LES EDWARDS, STEPHEN JONES"
216,8,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1497650972M/2548866.JPG,739328271,109,2007,4,"JAMES POTTER AND THE HALL OF ELDERS' CROSSING (JAMES POTTER, #1)",G. NORMAN LIPPERT
217,8,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1424262600M/23341855.JPG,215832,114,2015,4,"RIDE STEADY (CHAOS, #3)",KRISTEN ASHLEY
218,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1409579772M/1667423.JPG,380008319,102,2007,4,AUTUMN IN PARIS,ILANA TAN
219,2,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1311716594M/1251032.JPG,698193032,119,2007,4,HERO,PERRY MOORE
220,8,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1289919160M/9712341.JPG,679736638,107,2011,4,A GIRL LIKE YOU,GEMMA BURGESS
221,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1353284022M/1206073.JPG,689806981,117,2003,4,WASHINGTON'S CROSSING,DAVID HACKETT FISCHER
222,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1301685366M/10766509.JPG,446547654,191,2010,4,THE BEST OF ME,NICHOLAS SPARKS
223,4,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1362831466M/30271.JPG,61658197,134,2004,4,"INCUBUS DREAMS (ANITA BLAKE, VAMPIRE HUNTER, #12)",LAURELL K. HAMILTON
224,0,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1351519075M/16116760.JPG,117096,109,2012,4,"SILENCE (SILENCE, #1)",NATASHA PRESTON
225,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320558901M/414895.JPG,446607274,229,1963,4,PLANET OF THE APES,"PIERRE BOULLE, XAN FIELDING"
226,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1439792205M/7137775.JPG,802720854,137,2010,4,"RULES OF ATTRACTION (PERFECT CHEMISTRY, #2)",SIMONE ELKELES
227,1,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320392229M/511684.JPG,670076082,140,1999,4,THE ILLUSTRATED MUM,"JACQUELINE WILSON, NICK SHARRATT"
228,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1333577589M/8694.JPG,345418905,242,1982,4,"LIFE, THE UNIVERSE AND EVERYTHING (HITCHHIKER'S GUIDE, #3)",DOUGLAS ADAMS
229,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1394039455M/19286674.JPG,553283936,113,2014,4,"SEVENTH GRAVE AND NO BODY (CHARLEY DAVIDSON, #7)",DARYNDA JONES
230,0,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1404192714M/22151696.JPG,74462,106,2014,4,LULLABIES,LANG LEAV
231,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1362258921M/16102004.JPG,15224,147,2013,4,"BEAUTIFUL BASTARD (BEAUTIFUL BASTARD, #1)",CHRISTINA LAUREN
232,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1379313690M/16130291.JPG,28469,134,2013,4,THE SILVER STAR,JEANNETTE WALLS
233,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1335860740M/7869.JPG,752864327,243,1980,4,"THE BOURNE IDENTITY (JASON BOURNE, #1)",ROBERT LUDLUM
234,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1386626870M/17934385.JPG,25848,114,2014,4,TEMPTING FATE,JANE GREEN
235,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1486039255M/102461.JPG,547959206,120,1998,4,"HELLBOY, VOL. 3: THE CHAINED COFFIN AND OTHERS (HELLBOY, #3)",MIKE MIGNOLA
236,1,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1332713354M/266607.JPG,60946,132,2002,4,VALIANT (MODERN FAERIE TALES #2),HOLLY BLACK
237,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1461354827M/25781157.JPG,62414216,146,2016,3,THE NEST,CYNTHIA D'APRIX SWEENEY
238,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1274211519M/110386.JPG,809015803,148,2003,4,"TO SIR PHILLIP, WITH LOVE (BRIDGERTONS, #5)",JULIA QUINN
239,4,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1477103737M/17675462.JPG,545424925,164,2012,4,"THE RAVEN BOYS (THE RAVEN CYCLE, #1)",MAGGIE STIEFVATER
240,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1262375414M/13834.JPG,765348802,129,1996,4,"THE REALMS OF THE GODS (IMMORTALS, #4)",TAMORA PIERCE
241,0,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1295903974M/171624.JPG,679800034,142,1962,4,"THE IPCRESS FILE (SECRET FILE, #1)",LEN DEIGHTON
242,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1178133365M/762053.JPG,679800034,171,2003,4,"KEY OF LIGHT (KEY TRILOGY, #1)",NORA ROBERTS
243,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1356095648M/8357992.JPG,440339340,166,2010,4,"WORTH DYING FOR (JACK REACHER, #15)",LEE CHILD
244,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1331245539M/6600807.JPG,49665,117,2010,4,"JEALOUSY (STRANGE ANGELS, #3)","LILI ST. CROW, LILITH SAINTCROW"
245,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1366573520M/61665.JPG,62333046,130,1997,4,BILLIONS & BILLIONS: THOUGHTS ON LIFE AND DEATH AT THE BRINK OF THE MILLENNIUM,"CARL SAGAN, ANN DRUYAN"
246,9,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1355276847M/32559.JPG,451526759,175,1960,4,THE FALL OF THE HOUSE OF USHER AND OTHER TALES,"EDGAR ALLAN POE, STEPHEN MARLOWE"
247,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1328767745M/11469379.JPG,763655988,137,2011,4,A WALK ACROSS THE SUN,CORBAN ADDISON
248,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1393286878M/156427.JPG,310321913,101,1959,4,PSYCHO,ROBERT BLOCH
249,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1375461295M/5292853.JPG,60512741,124,2009,4,"HUNTING GROUND (ALPHA & OMEGA, #2)",PATRICIA BRIGGS
250,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1402816003M/20588698.JPG,679800034,171,2014,3,"NOT THAT KIND OF GIRL: A YOUNG WOMAN TELLS YOU WHAT SHE'S ""LEARNED""","LENA DUNHAM, JOANA AVILLEZ"
251,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1338802382M/10343389.JPG,58748,152,2011,4,KILL ALEX CROSS (ALEX CROSS #18),JAMES PATTERSON
253,1,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327962519M/4687.JPG,786226749,214,1985,4,THE CIDER HOUSE RULES,JOHN IRVING
254,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1326661013M/219535.JPG,684855631,140,1971,4,THE OTHER,THOMAS TRYON
255,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1341472478M/42631.JPG,739420232,120,2000,4,HAVING A MARY HEART IN A MARTHA WORLD: FINDING INTIMACY WITH GOD IN THE BUSYNESS OF LIFE,JOANNA WEAVER
256,0,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1407706997M/822.JPG,425194515,135,2004,4,"THE CONFUSION (THE BAROQUE CYCLE, #2)",NEAL STEPHENSON
257,8,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1500471959M/356824.JPG,449225151,122,2007,4,INDIA AFTER GANDHI: THE HISTORY OF THE WORLD'S LARGEST DEMOCRACY,RAMACHANDRA GUHA
258,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320525555M/6251222.JPG,61767638,120,2009,4,AWAIT YOUR REPLY,DAN CHAON
259,9,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1364233122M/167010.JPG,91879205,117,2003,4,"FABLES, VOL. 2: ANIMAL FARM","BILL WILLINGHAM, MARK BUCKINGHAM, STEVE LEIALOHA, JAMES JEAN"
260,0,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1473890514M/6514.JPG,61148512,346,1963,4,THE BELL JAR,SYLVIA PLATH
261,1,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1313525352M/107774.JPG,439672465,149,1987,4,HONOR'S SPLENDOUR,JULIE GARWOOD
262,8,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1427202729M/23197346.JPG,763655996,123,2015,4,"RADIANT ANGEL (JOHN COREY, #7)",NELSON DEMILLE
263,2,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1351393217M/11324722.JPG,679736328,124,2012,4,THE RIGHTEOUS MIND: WHY GOOD PEOPLE ARE DIVIDED BY POLITICS AND RELIGION,JONATHAN HAIDT
264,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1396229541M/433035.JPG,399156828,274,1940,4,"SAD CYPRESS (HERCULE POIROT, #21)",AGATHA CHRISTIE
265,0,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320561517M/10108463.JPG,739318926,136,2011,4,THE DEVIL ALL THE TIME,DONALD RAY POLLOCK
266,2,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1312016549M/6485421.JPG,11868,114,2009,5,"THE MORTAL INSTRUMENTS BOXED SET: CITY OF BONES; CITY OF ASHES; CITY OF GLASS (THE MORTAL INSTRUMENTS, #1-3)",CASSANDRA CLARE
267,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1397190673M/3216451.JPG,380776162,147,2008,4,THE GATE HOUSE,NELSON DEMILLE
268,2,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327918581M/10893138.JPG,168334,164,2011,4,THE TIME OF MY LIFE,CECELIA AHERN
269,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1414607526M/18646.JPG,689860064,160,1999,4,"GALILEO'S DAUGHTER: A HISTORICAL MEMOIR OF SCIENCE, FAITH AND LOVE",DAVA SOBEL
270,2,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327880087M/2839.JPG,439366771,225,1977,4,BRIDGE TO TERABITHIA,KATHERINE PATERSON
271,1,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1343779854M/263179.JPG,60757353,128,2005,4,"HOW TO MARRY A MILLIONAIRE VAMPIRE (LOVE AT STAKE, #1)",KERRELYN SPARKS
272,1,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1340516937M/84844.JPG,451456726,145,1996,4,"GUILTY AS SIN  (DEER LAKE, #2)",TAMI HOAG
273,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1472068073M/186074.JPG,679800034,223,2007,5,"THE NAME OF THE WIND (THE KINGKILLER CHRONICLE, #1)",PATRICK ROTHFUSS
274,9,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1364843824M/17722973.JPG,61670855,139,2013,4,"THE ENCHANTRESS RETURNS (THE LAND OF STORIES, #2)","CHRIS COLFER, BRANDON DORMAN"
275,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1382871857M/45974.JPG,47421,253,1913,4,THE BOOK OF DISQUIET,"FERNANDO PESSOA, RICHARD ZENITH"
276,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1302062699M/944076.JPG,575077905,160,2008,4,"LAST ARGUMENT OF KINGS (THE FIRST LAW, #3)",JOE ABERCROMBIE
277,8,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1397837715M/17835766.JPG,345471016,124,2014,4,"ONE MORE CHANCE (ROSEMARY BEACH, #8; CHANCE, #2)",ABBI GLINES
278,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1388195339M/15925.JPG,446696110,188,2003,4,THE GUARDIAN,NICHOLAS SPARKS
279,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1363488985M/608906.JPG,679800034,130,2007,4,"FIRESTAR'S QUEST (WARRIORS SUPER EDITION, #1)",ERIN HUNTER
280,2,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1330079386M/4703450.JPG,114852,133,2009,4,"THE DRAGON KEEPER (RAIN WILD CHRONICLES, #1)",ROBIN HOBB
281,8,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1351280801M/38529.JPG,345444078,125,2007,4,BITE ME IF YOU CAN (ARGENEAU #6),LYNSAY SANDS
282,8,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1409601908M/31555.JPG,99000,124,1998,4,PHANTOMS IN THE BRAIN: PROBING THE MYSTERIES OF THE HUMAN MIND,"V.S. RAMACHANDRAN, SANDRA BLAKESLEE, OLIVER SACKS"
283,1,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1173395297M/282282.JPG,28372,111,2002,4,"SKIP BEAT!, VOL. 01","YOSHIKI NAKAMURA, TOMO KIMURA"
284,2,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1375870513M/10619.JPG,340640146,223,1995,4,ROSE MADDER,STEPHEN KING
285,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1418886372M/23844390.JPG,94488,114,2014,4,THE PACT,KARINA HALLE
286,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320411983M/7010683.JPG,374324913,117,2010,4,BEACHCOMBERS,NANCY THAYER
287,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1310420615M/10421530.JPG,34477,119,2011,4,"KISS OF FROST (MYTHOS ACADEMY, #2)",JENNIFER ESTEP
288,4,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320395200M/72854.JPG,307381463,127,1998,4,"INTO THE WILDERNESS (WILDERNESS, #1)",SARA DONATI
289,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1393645345M/20575411.JPG,425267083,147,2014,4,"LILA (GILEAD, #3)",MARILYNNE ROBINSON
290,2,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1266101982M/26661.JPG,553807145,135,2000,4,PRAYING GOD'S WORD: BREAKING FREE FROM SPIRITUAL STRONGHOLDS,BETH MOORE
