,0,genres,image_url,isbn,page_num,pub_year,rating,title,writer
133,,CLASSIC,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1483424891M/267869.JPG,58412,134,2006,5,"SILENT IN THE GRAVE (LADY JULIA GREY, #1)",DEANNA RAYBOURN
134,,SCIENCEFICTION,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327970989M/74462.JPG,553379011,154,2002,5,UNLESS,CAROL SHIELDS
135,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1331234879M/15677.JPG,525427651,177,1950,5,STRANGERS ON A TRAIN,PATRICIA HIGHSMITH
136,,ADVENTURE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1415582468M/23012475.JPG,56661,124,2015,5,THE KNOCKOFF,"LUCY SYKES, JO PIAZZA"
137,,SCIENCEFICTION,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1440378428M/23569783.JPG,778313468,111,2015,5,A WINDOW OPENS,ELISABETH EGAN
138,,ADVENTURE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1403169485M/214579.JPG,871401541,117,1996,5,THE STORY OF B: AN ADVENTURE OF THE MIND AND SPIRIT,DANIEL QUINN
139,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1421708177M/23399022.JPG,29172,121,2015,5,HOPE: A MEMOIR OF SURVIVAL IN CLEVELAND,"AMANDA BERRY, GINA DEJESUS, MARY JORDAN, KEVIN SULLIVAN"
140,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1403347563M/18271235.JPG,212024,112,2014,5,WE ARE CALLED TO RISE,LAURA  MCBRIDE
141,,PHILOSOPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1328218551M/13035050.JPG,575081562,127,2012,5,THE GOOD FATHER,DIANE CHAMBERLAIN
142,,HORROR,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320891958M/26599.JPG,211956,103,1994,5,SELECTED POEMS,"E.E. CUMMINGS, RICHARD S. KENNEDY"
143,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1376507913M/17671913.JPG,95984,117,2013,5,"BATMAN, VOLUME 3: DEATH OF THE FAMILY","SCOTT SNYDER, GREG CAPULLO, JONATHAN GLAPION"
144,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1343344146M/13431827.JPG,7325983,122,2012,5,"THE REMAINING (THE REMAINING, #1)",D.J. MOLLES
145,,HORROR,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1264059645M/1335019.JPG,63381,144,1930,5,NECRONOMICON: THE BEST WEIRD TALES,"H.P. LOVECRAFT, LES EDWARDS, STEPHEN JONES"
146,,HORROR,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1394039455M/19286674.JPG,553283936,113,2014,5,"SEVENTH GRAVE AND NO BODY (CHARLEY DAVIDSON, #7)",DARYNDA JONES
147,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1442456495M/8113344.JPG,141185856,129,2010,5,"MORTAL COIL (SKULDUGGERY PLEASANT, #5)",DEREK LANDY
148,,SCIENCEFICTION,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1462090625M/23014603.JPG,586057242,124,2015,5,THOSE GIRLS,CHEVY STEVENS
149,,BIOGRAPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320493289M/109510.JPG,399234160,158,1989,5,THE NEGOTIATOR,FREDERICK FORSYTH
150,,PHILOSOPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1440708862M/40496.JPG,62198890,181,1939,5,HOW GREEN WAS MY VALLEY,RICHARD LLEWELLYN
151,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1405467461M/50091.JPG,118128,136,1982,5,THE COMPLETE ROBOT (ROBOT #0.3),ISAAC ASIMOV
152,,CLASSIC,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1314105738M/1145862.JPG,679725318,108,1994,5,"STAND TALL, MOLLY LOU MELON","PATTY LOVELL, DAVID CATROW"
153,,ADVENTURE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1344449564M/13508021.JPG,525423052,128,2012,5,THE MIDWIFE OF HOPE RIVER,PATRICIA HARMAN
154,,HISTORY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1395175825M/21400356.JPG,749928999,106,2014,5,"DEBT INHERITANCE (INDEBTED, #1)",PEPPER WINTERS
155,,SCIENCEFICTION,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1405182507M/376561.JPG,100949,181,1936,5,INVITATION TO A BEHEADING,VLADIMIR NABOKOV
156,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1395326170M/20821376.JPG,767904427,127,2014,5,BELZHAR,MEG WOLITZER
157,,PHILOSOPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1348954491M/5943970.JPG,955944686,141,2009,5,"KINDRED IN DEATH (IN DEATH, #29)",J.D. ROBB
158,,ADVENTURE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1350588787M/15954546.JPG,765354705,117,2012,5,"NOT QUITE DATING (NOT QUITE, #1)",CATHERINE BYBEE
159,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1399498199M/3446.JPG,42725,138,1978,5,GOING AFTER CACCIATO,TIM O'BRIEN
160,,CRIME,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327349413M/4837112.JPG,451452313,106,2009,5,"PERCY JACKSON AND THE SWORD OF HADES (PERCY JACKSON AND THE OLYMPIANS, #4.5)",RICK RIORDAN
161,,BIOGRAPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1317792529M/94798.JPG,62413716,118,2006,5,HALO: GHOSTS OF ONYX,ERIC S. NYLUND
162,,ADVENTURE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1444317627M/25671827.JPG,340911719,120,2016,5,"DIRTY (DIVE BAR, #1)",KYLIE SCOTT
163,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1301794541M/73051.JPG,63196,116,1990,5,BETTER THAN LIFE (RED DWARF #2),GRANT NAYLOR
164,,HISTORY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1449425543M/25817528.JPG,517548233,120,2016,5,BE FRANK WITH ME,JULIA CLAIBORNE JOHNSON
165,,HORROR,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1417330634M/2025787.JPG,64828,118,2007,5,"MAD DOGS (CHERUB, #8)",ROBERT MUCHAMORE
166,,HORROR,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1313987798M/12042279.JPG,679800034,124,2012,5,"DARKER AFTER MIDNIGHT (MIDNIGHT BREED, #10)",LARA ADRIAN
167,,SCIENCEFICTION,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320423284M/3028.JPG,679800034,153,1946,5,ECONOMICS IN ONE LESSON: THE SHORTEST & SUREST WAY TO UNDERSTAND BASIC ECONOMICS,HENRY HAZLITT
168,,ADVENTURE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1363009176M/13489919.JPG,47740,119,2012,5,"THE DUCHESS WAR (BROTHERS SINISTER, #1)",COURTNEY MILAN
169,,TRAVEL,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1458263001M/27209407.JPG,211004,135,2016,5,"BAY OF SIGHS (THE GUARDIANS TRILOGY, #2)",NORA ROBERTS
170,,TRAVEL,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1382119406M/261083.JPG,142002801,161,2003,5,"HERETIC (THE GRAIL QUEST, #3)",BERNARD CORNWELL
171,,BIOGRAPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1405924561M/17934655.JPG,172104,118,2014,5,THE EMPATHY EXAMS: ESSAYS,LESLIE JAMISON
172,,BIOGRAPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1392097377M/17950614.JPG,340895934,121,2014,5,"UNDIVIDED (UNWIND, #4)",NEAL SHUSTERMAN
173,,CRIME,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1312049741M/42661.JPG,137943,161,1998,5,THE FALL OF BERLIN 1945,ANTONY BEEVOR
174,,TRAVEL,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327960951M/94486.JPG,210834,186,1940,5,THE INVENTION OF MOREL,"ADOLFO BIOY CASARES, SUZANNE JILL LEVINE, JORGE LUIS BORGES, RUTH L.C. SIMMS, NORAH BORGES DE TORRE"
175,,ADVENTURE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1415583591M/2895896.JPG,425270696,146,2007,5,SILVER BAY,JOJO MOYES
176,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320474372M/701738.JPG,451458265,143,2005,5,INCENDIARY,CHRIS CLEAVE
177,,TRAVEL,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1343215803M/15761241.JPG,333761189,126,2012,5,"THE WILD ONES (THE WILD ONES, #1)",M. LEIGHTON
178,,TRAVEL,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1454609590M/17333174.JPG,34040,114,2016,5,"MAGIC BINDS (KATE DANIELS, #9)",ILONA ANDREWS
179,,SCIENCEFICTION,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1389962006M/104088.JPG,571198775,147,1986,5,"THE WANDERING FIRE (THE FIONAVAR TAPESTRY, #2)",GUY GAVRIEL KAY
180,,BIOGRAPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1356454885M/397867.JPG,210630,150,1974,5,"THE RATS (RATS, #1)",JAMES HERBERT
181,,HORROR,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1344395623M/13031445.JPG,210596,110,2012,5,THE HUNGER PAINS: A PARODY,THE HARVARD LAMPOON
182,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327908183M/171201.JPG,210562,111,1995,5,WIT,MARGARET EDSON
183,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1374834443M/18243828.JPG,618250743,107,2013,5,"JAKE UNDONE (JAKE, #1)",PENELOPE WARD
184,,PHILOSOPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1461854990M/17794657.JPG,52731,105,2013,5,THE LAKE (THE LAKE TRILOGY #1),ANNALISA GRANT
185,,HORROR,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1414594976M/22474626.JPG,42500,131,2014,5,"HARD LIMIT (HACKER, #4)",MEREDITH WILD
186,,TRAVEL,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1480110382M/128048.JPG,553286285,115,1955,5,"CARRY ON, MR. BOWDITCH",JEAN LEE LATHAM
187,,ADVENTURE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1462731623M/25067046.JPG,210392,122,2015,5,LOST STARS (STAR WARS: JOURNEY TO THE FORCE AWAKENS),CLAUDIA GRAY
188,,TRAVEL,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1354903827M/15824358.JPG,316196487,127,2003,5,"THE FIRST 90 DAYS, UPDATED AND EXPANDED: CRITICAL SUCCESS STRATEGIES FOR NEW LEADERS AT ALL LEVELS",MICHAEL D. WATKINS
189,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1336582027M/302625.JPG,451225090,150,1989,5,NEMESIS,ISAAC ASIMOV
190,,TRAVEL,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1344881680M/10468258.JPG,210290,108,2011,5,"THE FINDING (LAW OF THE LYCANS, #5)",NICKY CHARLES
191,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1360569222M/10843036.JPG,451232682,118,2011,5,"PERFECT SHADOW (NIGHT ANGEL, #0.5)",BRENT WEEKS
192,,BIOGRAPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1344586077M/4505161.JPG,385482388,113,2008,5,"THE HOUSE ON TRADD STREET (TRADD STREET, #1)",KAREN   WHITE
193,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1364058599M/17404452.JPG,91692,109,2013,5,"FOREVER YOU (FOREVER, #2)",SANDI LYNN
194,,ADVENTURE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1326079906M/7948945.JPG,375701230,111,2011,5,"FALLING UNDER (FALLING UNDER, #1)",GWEN HAYES
195,,PHILOSOPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1488839181M/94669.JPG,330519476,148,1997,5,THE MISTRESS OF SPICES,CHITRA BANERJEE DIVAKARUNI
196,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1365526293M/772976.JPG,340796154,116,2001,5,FRIDA KAHLO: 1907-1954 PAIN AND PASSION,ANDREA KETTENMANN
197,,CRIME,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327885315M/113091.JPG,210052,166,1957,5,A DEATH IN THE FAMILY,JAMES AGEE
198,,SCIENCEFICTION,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1282919119M/8534899.JPG,120416,124,2011,5,"FORSAKEN (THE DEMON TRAPPERS, #1)",JANA OLIVER
199,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1408923873M/17487.JPG,804140847,184,1943,5,"FIVE GO ADVENTURING AGAIN (FAMOUS FIVE, #2)",ENID BLYTON
200,,HORROR,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1396110398M/434229.JPG,61020,127,1958,5,CAPE FEAR,JOHN D. MACDONALD
201,,BIOGRAPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1348076628M/12389310.JPG,553580337,108,2011,5,"CROW'S ROW (CROW'S ROW, #1)",JULIE HOCKLEY
202,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1400873884M/18594634.JPG,749744812,126,2014,5,"THRIVE: THE THIRD METRIC TO REDEFINING SUCCESS AND CREATING A LIFE OF WELL-BEING, WISDOM, AND WONDER",ARIANNA HUFFINGTON
203,,SCIENCEFICTION,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1351035223M/16031679.JPG,679800034,120,2012,5,"TEMPTING THE PLAYER (GAMBLE BROTHERS, #2)","J. LYNN, JENNIFER L. ARMENTROUT"
204,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1298689043M/20252.JPG,316043966,140,2001,5,HOUSE CORRINO (PRELUDE TO DUNE #3),"BRIAN HERBERT, KEVIN J. ANDERSON"
205,,ADVENTURE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1300285044M/190344.JPG,394719859,147,1946,5,"FIRST TERM AT MALORY TOWERS (MALORY TOWERS, #1)",ENID BLYTON
206,,ADVENTURE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1379897631M/18453110.JPG,385347375,151,2014,5,"THE THREE (THE THREE, #1)",SARAH LOTZ
207,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1282522268M/7904453.JPG,763612316,137,2010,5,"THE BROKEN KINGDOMS (INHERITANCE, #2)",N.K. JEMISIN
208,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1374735026M/94578.JPG,679800034,276,1882,5,THE GAY SCIENCE,"FRIEDRICH NIETZSCHE, WALTER KAUFMANN"
209,,PHILOSOPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1407763834M/21480734.JPG,82908,127,2014,5,DATACLYSM: WHO WE ARE (WHEN WE THINK NO ONE'S LOOKING),CHRISTIAN RUDDER
210,,HISTORY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320540601M/930612.JPG,575077166,149,2000,5,"JUDY MOODY (JUDY MOODY, # 1)","MEGAN MCDONALD, PETER H. REYNOLDS"
211,,SCIENCEFICTION,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1262902266M/6933152.JPG,61229776,114,2010,5,"WEB OF LIES (ELEMENTAL ASSASSIN, #2)",JENNIFER ESTEP
212,,ADVENTURE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1403779092M/20505127.JPG,671704656,139,2014,5,DAUGHTER,JANE SHEMILT
213,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327988786M/89195.JPG,988573229,131,2007,5,"THE PREFECT (PREFECT DREYFUS EMERGENCY, #1)",ALASTAIR REYNOLDS
214,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1410758592M/1422252.JPG,91314,120,2008,5,"VAMPIRE, INTERRUPTED (ARGENEAU #9)",LYNSAY SANDS
215,,TRAVEL,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1314486012M/85737.JPG,385475772,160,1988,5,"TREASURE (DIRK PITT, #9)",CLIVE CUSSLER
216,,ADVENTURE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1378997763M/17352874.JPG,140435719,107,2013,5,"TRUCE (NEIGHBOR FROM HELL, #4)",R.L. MATHEWSON
217,,SCIENCEFICTION,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1462261735M/27170141.JPG,679800034,115,2016,5,YOU'LL GROW OUT OF IT,JESSI KLEIN
218,,TRAVEL,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1403182793M/337615.JPG,209338,133,1994,5,NINE PARTS OF DESIRE: THE HIDDEN WORLD OF ISLAMIC WOMEN,GERALDINE BROOKS
219,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1462223700M/205218.JPG,679735720,328,1677,5,ETHICS,"BARUCH SPINOZA, EDWIN M. CURLEY, STUART HAMPSHIRE, EDWIN CURLEY"
220,,HISTORY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1417410878M/75162.JPG,209270,122,1968,5,SOUL ON ICE,ELDRIDGE CLEAVER
221,,ADVENTURE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1454358207M/27207654.JPG,765326582,111,2016,5,"BLOOD DEFENSE (SAMANTHA BRINKMAN, #1)",MARCIA CLARK
222,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1353213337M/23031.JPG,141183721,147,1991,5,TIME'S ARROW,MARTIN AMIS
223,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1444923765M/22840421.JPG,571313248,118,2016,5,"MY LADY JANE (THE LADY JANIES, #1)","CYNTHIA HAND, BRODI ASHTON, JODI MEADOWS"
224,,ADVENTURE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1360823446M/15793068.JPG,316234559,116,2013,5,"THE GATE THIEF (MITHER MAGES, #2)",ORSON SCOTT CARD
225,,CRIME,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1331244097M/9648.JPG,307271862,199,1936,5,KEEP THE ASPIDISTRA FLYING,GEORGE ORWELL
226,,CLASSIC,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1412251739M/23289469.JPG,62237381,128,2015,5,THE GIRL IN THE RED COAT,KATE HAMER
227,,PHILOSOPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1403530593M/20454076.JPG,62332589,135,2014,5,"DAY 21 (THE 100, #2)",KASS MORGAN
228,,SCIENCEFICTION,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320494101M/6596542.JPG,208998,179,2008,5,THE MAN FROM BEIJING,"HENNING MANKELL, LAURIE THOMPSON"
229,,SCIENCEFICTION,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1348079378M/15820492.JPG,316010766,109,2012,5,"ANNABEL (DELIRIUM, #0.5)",LAUREN OLIVER
230,,HISTORY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1411272821M/20510241.JPG,77740,156,2014,5,"THE CALLING (ENDGAME, #1)","JAMES FREY, NILS JOHNSON-SHELTON"
231,,BIOGRAPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320394892M/606818.JPG,449004023,172,1982,5,"HOLY BLOOD, HOLY GRAIL","MICHAEL BAIGENT, RICHARD LEIGH, HENRY LINCOLN"
232,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1311905400M/6749.JPG,865475873,138,2004,5,OBLIVION,DAVID FOSTER WALLACE
233,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1452027299M/22421.JPG,208828,111,2000,5,"TRANSMETROPOLITAN, VOL. 4: THE NEW SCUM (TRANSMETROPOLITAN, #4)","WARREN ELLIS, DARICK ROBERTSON, RODNEY RAMOS, KEITH AKIN"
234,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1380493934M/831635.JPG,82761,124,1987,5,"HEALTHY SLEEP HABITS, HAPPY CHILD",MARC WEISSBLUTH
235,,HISTORY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1417605547M/5571.JPG,842387439,123,2002,5,CRADLE TO CRADLE: REMAKING THE WAY WE MAKE THINGS,"WILLIAM MCDONOUGH, MICHAEL BRAUNGART"
236,,CRIME,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1413547825M/21411058.JPG,778316335,129,2014,5,"BAD ROMEO (STARCROSSED, #1)",LEISA RAYVEN
237,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1317852862M/3295695.JPG,545654742,119,2004,5,"DRAGON ACTUALLY (DRAGON KIN, #1)",G.A. AIKEN
238,,HISTORY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1406506537M/182683.JPG,812508440,124,2005,5,"FAME (FIRSTBORN, #1)",KAREN KINGSBURY
239,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1399313845M/18722887.JPG,70854,123,2014,5,LITTLE MERCIES,HEATHER GUDENKAUF
240,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1411070285M/22571275.JPG,679800034,118,2015,5,"ALL FALL DOWN (EMBASSY ROW, #1)",ALLY CARTER
241,,HORROR,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327901074M/400906.JPG,380721643,123,1985,5,"THE WHITE ROSE (THE CHRONICLES OF THE BLACK COMPANY, #3)",GLEN COOK
242,,HORROR,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1446324638M/81992.JPG,345476026,126,2003,5,"SINGULARITY SKY (ESCHATON, #1)",CHARLES STROSS
243,,HISTORY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1363837257M/17262206.JPG,435122118,125,2013,5,"LAWRENCE IN ARABIA: WAR, DECEIT, IMPERIAL FOLLY, AND THE MAKING OF THE MODERN MIDDLE EAST",SCOTT ANDERSON
244,,ADVENTURE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1326365792M/76706.JPG,451464095,119,1993,5,"TRACK OF THE CAT (ANNA PIGEON, #1)",NEVADA BARR
245,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320525555M/6251222.JPG,61767638,120,2009,5,AWAIT YOUR REPLY,DAN CHAON
246,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1420324231M/69477.JPG,32034,114,1974,5,Z FOR ZACHARIAH,ROBERT C. O'BRIEN
247,,SCIENCEFICTION,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327953315M/9565574.JPG,425220168,115,2011,5,"GRAVE DANCE (ALEX CRAFT, #2)",KALAYNA PRICE
248,,PHILOSOPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1277830544M/7707538.JPG,553589458,125,2010,5,"SUGAR AND SPICE (L.A. CANDY, #3)",LAUREN CONRAD
249,,HORROR,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1450520344M/25387202.JPG,170185,138,2015,5,THE FORCE AWAKENS (STAR WARS),"ALAN DEAN FOSTER, LAWRENCE KASDAN, J.J. ABRAMS, MICHAEL ARNDT"
250,,PHILOSOPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1298434132M/1830755.JPG,312351747,127,2008,5,MINE TO POSSESS (PSY-CHANGELING #4),NALINI SINGH
251,,ADVENTURE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1298426240M/51362.JPG,679800034,142,2002,5,THE SURVIVORS CLUB,LISA GARDNER
252,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1419103977M/17342700.JPG,60531258,125,2014,5,"GATHERING DARKNESS (FALLING KINGDOMS, #3)","MORGAN RHODES, MICHELLE ROWEN"
253,,CLASSIC,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1311996129M/97084.JPG,804188246,106,2006,5,APATHY AND OTHER SMALL VICTORIES,PAUL NEILAN
254,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1328375255M/8411749.JPG,95931,147,2011,5,"THE ROGUE (TRAITOR SPY TRILOGY, #2)",TRUDI CANAVAN
255,,HORROR,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1368840197M/110388.JPG,43732,144,2006,5,"ON THE WAY TO THE WEDDING (BRIDGERTONS, #8)",JULIA QUINN
256,,CLASSIC,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1423586473M/24902492.JPG,671876813,123,2014,5,RUBY,CYNTHIA BOND
257,,HORROR,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1479387807M/32848471.JPG,571242448,108,2017,5,EGOMANIAC,VI KEELAND
258,,CRIME,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1501000017M/248871.JPG,670012254,119,1990,5,"BERSERK, VOL. 1 (BERSERK, #1)","KENTARO MIURA, JASON DEANGELIS"
259,,HISTORY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1321561696M/77738.JPG,207944,123,1995,5,"FLAG IN EXILE (HONOR HARRINGTON, #5)",DAVID WEBER
260,,CLASSIC,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1409269308M/4162673.JPG,62498533,157,2008,5,THE PRIVATE PATIENT (ADAM DALGLIESH #14),P.D. JAMES
261,,PHILOSOPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1319236713M/12075886.JPG,374316414,106,2012,5,KEEP HOLDING ON,SUSANE COLASANTI
262,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1348436759M/16042305.JPG,168000,112,2012,5,LOVE LEFT BEHIND,S.H. KOLEE
263,,SCIENCEFICTION,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1476284759M/32075671.JPG,316261130,136,2017,5,THE HATE U GIVE,ANGIE THOMAS
264,,PHILOSOPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1376228331M/11556960.JPG,679800034,122,2012,5,"CREWEL (CREWEL WORLD, #1)",GENNIFER ALBIN
265,,ADVENTURE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1384735429M/70487.JPG,942299795,124,1992,5,ATTACK OF THE DERANGED MUTANT KILLER MONSTER SNOW GOONS,BILL WATTERSON
266,,SCIENCEFICTION,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1431957489M/24819476.JPG,688104649,118,2015,5,WINTER STROLL (WINTER #2),ELIN HILDERBRAND
267,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1404538648M/603911.JPG,207672,145,2005,5,"SILVERFIN (YOUNG BOND, #1)",CHARLIE HIGSON
